LineId,Content,EventId,EventTemplate
2175,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2176,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2177,High wind velocity. Fly with caution and land in a safe place ASAP.,108,High wind velocity. Fly with caution and land in a safe place ASAP.
2178,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2179,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2180,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2181,Home Point recorded. Return-to-Home Altitude : 98FT,12,Home Point recorded. Return-to-Home Altitude : 98FT
2182,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
2183,High wind velocity. Fly with caution and land in a safe place ASAP.,108,High wind velocity. Fly with caution and land in a safe place ASAP.
2184,Warning,229,Warning
2185,The remaining battery is only enough for RTH. Return home now.,86,The remaining battery is only enough for RTH. Return home now.
2186,Low power. Returning home.,209,Low power. Returning home.
2187,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.
2188,Precision Landing,47,Precision Landing
2189,Correcting Landing Position,218,Correcting Landing Position
2190,Precision Landing,47,Precision Landing
2191,Correcting Landing Position,218,Correcting Landing Position
2192,Precision Landing,47,Precision Landing
2193,Correcting Landing Position,218,Correcting Landing Position
2194,Precision Landing,47,Precision Landing
2195,Correcting Landing Position,218,Correcting Landing Position
2196,Forward Obstacle Sensing is not functioning.,30,Forward Obstacle Sensing is not functioning.
2197,Ambient Light is too weak.,65,Ambient Light is too weak.
2198,Backward Obstacle Sensing is not functioning.,30,Backward Obstacle Sensing is not functioning.
2199,Ambient Light is too weak.,65,Ambient Light is too weak.
2200,Data Recorder File Index is 5.,109,Data Recorder File Index is 5.
2201,Home Point Updated.,166,Home Point Updated.
2202,Home Point recorded. Return-to-Home Altitude : 98FT.,12,Home Point recorded. Return-to-Home Altitude : 98FT.
2203,RTH : Preascending.,439,RTH : Preascending.
2204,RTH : Heading alignment.,121,RTH : Heading alignment.
2205,RTH : Ascending to RTH altitude.,553,RTH : Ascending to RTH altitude.
2206,RTH : Cruise.,101,RTH : Cruise.
2207,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.,169,Obstacle Sensing will be disabled when aircraft is landing. Fly with caution.
2208,Low power. Returning home.,209,Low power. Returning home.
2209,Precision Landing. Correcting Landing Position.,47,Precision Landing. Correcting Landing Position.
2210,Precision Landing. Correcting Landing Position.,47,Precision Landing. Correcting Landing Position.
2211,Precision Landing. Correcting Landing Position.,47,Precision Landing. Correcting Landing Position.
2212,Precision Landing. Correcting Landing Position.,47,Precision Landing. Correcting Landing Position.
2213,Precision Landing. Correcting Landing Position.,47,Precision Landing. Correcting Landing Position.
2214,Precision Landing. Correcting Landing Position.,47,Precision Landing. Correcting Landing Position.
2215,Precision Landing. Correcting Landing Position.,47,Precision Landing. Correcting Landing Position.
2216,Precision Landing. Correcting Landing Position.,47,Precision Landing. Correcting Landing Position.
2217,Precision Landing. Correcting Landing Position.,47,Precision Landing. Correcting Landing Position.
2218,Precision Landing. Correcting Landing Position.,47,Precision Landing. Correcting Landing Position.
2219,Precision Landing. Correcting Landing Position.,47,Precision Landing. Correcting Landing Position.
2220,Precision Landing. Correcting Landing Position.,47,Precision Landing. Correcting Landing Position.
2221,Precision Landing. Correcting Landing Position.,47,Precision Landing. Correcting Landing Position.
2222,Precision Landing. Correcting Landing Position.,47,Precision Landing. Correcting Landing Position.
2223,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
2224,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
2225,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution.
2226,High wind velocity. Fly with caution and land in a safe place ASAP.,108,High wind velocity. Fly with caution and land in a safe place ASAP.
2227,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution. High wind velocity. Fly with caution and land in a safe place ASAP.,43,High wind velocity. Ensure the aircraft remains within your line of sight and fly with caution. High wind velocity. Fly with caution and land in a safe place ASAP.
2228,WarningThe remaining battery is only enough for RTH. Return home now.,86,WarningThe remaining battery is only enough for RTH. Return home now.
2229,Home Point Recorded. RTH Altitude : 30m.,12,Home Point Recorded. RTH Altitude : 30m.
2230,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2231,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2232,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2233,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2234,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2235,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2236,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2237,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2238,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2239,Fly with caution and ensure the aircraft remains within your line of sight.,360,Fly with caution and ensure the aircraft remains within your line of sight.
2240,High wind velocity. Fly with caution and land in a safe place ASAP.,108,High wind velocity. Fly with caution and land in a safe place ASAP.
2241,Remote Controller Right Dial Locked. Lightly press it to adjust.,421,Remote Controller Right Dial Locked. Lightly press it to adjust.
2242,Max Flight Distance Reached. Adjust in Main Controller Settings if necessary.,44,Max Flight Distance Reached. Adjust in Main Controller Settings if necessary.
2243,Weak signal. Adjust antenna and avoid signal block.,18,Weak signal. Adjust antenna and avoid signal block.
2244,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2245,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2246,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2247,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2248,Cannot Takeoff in Travel Mode. Exit Travel Mode.,451,Cannot Takeoff in Travel Mode. Exit Travel Mode.
2249,Cannot Takeoff in Travel Mode. Exit Travel Mode.,451,Cannot Takeoff in Travel Mode. Exit Travel Mode.
2250,Cannot Takeoff in Travel Mode. Exit Travel Mode.,451,Cannot Takeoff in Travel Mode. Exit Travel Mode.
2251,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2252,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2253,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2254,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2255,Cannot Takeoff in Travel Mode. Exit Travel Mode.,451,Cannot Takeoff in Travel Mode. Exit Travel Mode.
2256,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2257,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2258,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2259,Cannot Takeoff in Travel Mode. Exit Travel Mode.,451,Cannot Takeoff in Travel Mode. Exit Travel Mode.
2260,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2261,Take off and retry this function.,494,Take off and retry this function.
2262,Cannot Takeoff in Travel Mode. Exit Travel Mode.,451,Cannot Takeoff in Travel Mode. Exit Travel Mode.
2263,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2264,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2265,Take off in P-Mode,331,Take off in P-Mode
2266,Cannot Takeoff in Travel Mode. Exit Travel Mode.,451,Cannot Takeoff in Travel Mode. Exit Travel Mode.
2267,Landing Gear Lowering.,507,Landing Gear Lowering.
2268,Landing Gear Lowered.,146,Landing Gear Lowered.
2269,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2270,Return-to-Home Altitude : 65FT,95,Return-to-Home Altitude : 65FT
2271,Landing.,280,Landing.
2272,Take off in P-Mode,331,Take off in P-Mode
2273,Flight Mode Set to Attitude,152,Flight Mode Set to Attitude
2274,Set Flight Mode to GPS to fly safe,254,Set Flight Mode to GPS to fly safe
2275,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution.",265,"Aircraft is in Attitude mode, so that it will not hover. Please fly with caution."
2276,Take off and retry this function.,494,Take off and retry this function.
2277,Flight Mode Set to Attitude,152,Flight Mode Set to Attitude
2278,Set Flight Mode to GPS to fly safe,254,Set Flight Mode to GPS to fly safe
2279,Take off and retry this function.,494,Take off and retry this function.
